tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
1p.Schetchik1.NN;Минуты;INT (1 byte);Read;ИНР;4;44;;1068
1p.Schetchik1.HH;Часы;INT (1 byte);Read;ИНР;4;48;;1072
1p.Schetchik1.DD;Число;INT (1 byte);Read;ИНР;4;52;;1076
1p.Schetchik1.MM;Месяц;INT (1 byte);Read;ИНР;4;56;;1080
1p.Schetchik1.YY;Год;INT (1 byte);Read;ИНР;4;60;;1084
1p.Schetchik1.t;температура;INT (1 byte);Read;ИНР;4;64;;1088
1p.Schetchik1.MBS1;Ошибка обмена Сч1;BOOL (1 bit);Read;ИНР;4;68;&h01;1092
1p.Schetchik1;Э/счетчик;FLOAT (4 bytes);Read;ИНР;4;76;;1100
1p.Schetchik1.A+;Накопл. акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;76;;1100
1p.Schetchik1.R+;Накопл. реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;80;;1104
1p.Schetchik1.A+(YY);Тек. год акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;84;;1108
1p.Schetchik1.R+(YY);Тек. год реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;88;;1112
1p.Schetchik1.A+(YY-1);Пред. год акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;92;;1116
1p.Schetchik1.R+(YY-1);Пред. год реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;96;;1120
1p.Schetchik1.A+(DD);Тек. сут. акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;100;;1124
1p.Schetchik1.R+(DD);Тек. сут. реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;104;;1128
1p.Schetchik1.A+(DD-1);Пред. сут. акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;108;;1132
1p.Schetchik1.R+(DD-1);Пред. сут. реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;112;;1136
1p.Schetchik1.A+(MM_1);Янв. акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;116;;1140
1p.Schetchik1.R+(MM_1);Янв. реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;120;;1144
1p.Schetchik1.A+(MM_2);Фев. акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;124;;1148
1p.Schetchik1.R+(MM_2);Фев. реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;128;;1152
1p.Schetchik1.A+(MM_3);Мар. акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;132;;1156
1p.Schetchik1.R+(MM_3);Мар. реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;136;;1160
1p.Schetchik1.A+(MM_4);Апр. акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;140;;1164
1p.Schetchik1.R+(MM_4);Апр. реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;144;;1168
1p.Schetchik1.A+(MM_5);Май акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;148;;1172
1p.Schetchik1.R+(MM_5);Май реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;152;;1176
1p.Schetchik1.A+(MM_6);Июн акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;156;;1180
1p.Schetchik1.R+(MM_6);Июн реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;160;;1184
1p.Schetchik1.A+(MM_7);Июл акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;164;;1188
1p.Schetchik1.R+(MM_7);Июл реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;168;;1192
1p.Schetchik1.A+(MM_8);Авг. акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;172;;1196
1p.Schetchik1.R+(MM_8);Авг. реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;176;;1200
1p.Schetchik1.A+(MM_9);Сен. акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;180;;1204
1p.Schetchik1.R+(MM_9);Сен. реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;184;;1208
1p.Schetchik1.A+(MM_10);Окт. акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;188;;1212
1p.Schetchik1.R+(MM_10);Окт. реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;192;;1216
1p.Schetchik1.A+(MM_11);Ноя. акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;196;;1220
1p.Schetchik1.R+(MM_11);Ноя. реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;200;;1224
1p.Schetchik1.A+(MM_12);Дек. акт. в прям.;FLOAT (4 bytes);Read;ИНР;4;204;;1228
1p.Schetchik1.R+(MM_12);Дек. реакт. в прям.;FLOAT (4 bytes);Read;ИНР;4;208;;1232
