tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
sulfat.КонцСА5;Содержание СА в линии 5;FLOAT (4 bytes);R;ИНР;1;188;;1, 0, , 0, 3000, , 
sulfat.КонцСА6;Содержание СА в линии 6;FLOAT (4 bytes);R;ИНР;1;192;;1, 0, , 0, 3000, , 
sulfat.ТМС4;Таймер автоматики анализатора;INT (2 bytes);R;ИНР;1;196;;1, 0, , 0, 3000, , 
sulfat.СВ_MB_error;Флаг ошибки получения расходов СВ по ModBus;BOOL (1 bit);R;ИНР;1;200;;1, 0, , 0, 3000, , 
sulfat.S_НД_1;Флаг НД1 включен;BOOL (1 bit);R;ИНР;1;204;;1, 0, , 0, 3000, , 
sulfat.S_НД_2;Флаг НД2 включен;BOOL (1 bit);R;ИНР;1;208;;1, 0, , 0, 3000, , 
sulfat.S_НД_3;Флаг НД3 включен;BOOL (1 bit);R;ИНР;1;212;;1, 0, , 0, 3000, , 
sulfat.S_НД_4;Флаг НД4 включен;BOOL (1 bit);R;ИНР;1;216;;1, 0, , 0, 3000, , 
sulfat.S_НД_5;Флаг НД5 включен;BOOL (1 bit);R;ИНР;1;220;;1, 0, , 0, 3000, , 
sulfat.S_НД_6;Флаг НД6 включен;BOOL (1 bit);R;ИНР;1;224;;1, 0, , 0, 3000, , 
sulfat.Fсыр_в_1_руч;Флаг ручного ввода расхода СВ по нитке 1;BOOL (1 bit);R;ИНР;1;228;;1, 0, , 0, 3000, , 
sulfat.Upr_sv1;Флаг ручного ввода расхода СВ по нитке 1;BOOL (1 bit);R;ИНР;1;228;;, , , , , , 
sulfat.Upr_sv1;Флаг ручного ввода расхода СВ по нитке 1;BOOL (1 bit);W;ANY;23;13;;, , , , , , Single
sulfat.Fсыр_в_2_руч;Флаг ручного ввода расхода СВ по нитке 2;BOOL (1 bit);R;ИНР;1;232;;1, 0, , 0, 3000, , 
sulfat.Upr_sv2;Флаг ручного ввода расхода СВ по нитке 2;BOOL (1 bit);R;ИНР;1;232;;, , , , , , 
sulfat.Upr_sv2;Флаг ручного ввода расхода СВ по нитке 2;BOOL (1 bit);W;ANY;23;15;;, , , , , , Single
sulfat.Fсыр_в_3_руч;Флаг ручного ввода расхода СВ по нитке 3;BOOL (1 bit);R;ИНР;1;236;;1, 0, , 0, 3000, , 
sulfat.Upr_sv3;Флаг ручного ввода расхода СВ по нитке 3;BOOL (1 bit);R;ИНР;1;236;;, , , , , , 
sulfat.Upr_sv3;Флаг ручного ввода расхода СВ по нитке 3;BOOL (1 bit);W;ANY;23;17;;, , , , , , Single
sulfat.ОшРегНД1;"Ош регулирования; низкая производительность НД1";BOOL (1 bit);R;ИНР;1;240;;1, 0, , 0, 3000, , 
sulfat.ОшРегНД2;"Ош регулирования; низкая производительность НД2";BOOL (1 bit);R;ИНР;1;244;;1, 0, , 0, 3000, , 
sulfat.ОшРегНД3;"Ош регулирования; низкая производительность НД3";BOOL (1 bit);R;ИНР;1;248;;1, 0, , 0, 3000, , 
sulfat.ОшРегНД4;"Ош регулирования; низкая производительность НД4";BOOL (1 bit);R;ИНР;1;252;;1, 0, , 0, 3000, , 
sulfat.ОшРегНД5;"Ош регулирования; низкая производительность НД5";BOOL (1 bit);R;ИНР;1;256;;1, 0, , 0, 3000, , 
sulfat.ОшРегНД6;"Ош регулирования; низкая производительность НД6";BOOL (1 bit);R;ИНР;1;260;;1, 0, , 0, 3000, , 
sulfat.INR2-67;ИНР2-67;BOOL (1 bit);R;ИНР;1;264;;1, 0, , 0, 3000, , 
sulfat.FошСВ1;Знач расхода СВ1 вне дипазаона 1000-2500 м3/ч;BOOL (1 bit);R;ИНР;1;268;;1, 0, , 0, 3000, , 
sulfat.FошСВ2;Знач расхода СВ2 вне дипазаона 1000-2500 м3/ч;BOOL (1 bit);R;ИНР;1;272;;1, 0, , 0, 3000, , 
sulfat.FошСВ3;Знач расхода СВ3 вне дипазаона 1000-2500 м3/ч;BOOL (1 bit);R;ИНР;1;276;;1, 0, , 0, 3000, , 
sulfat.Авто_Анализ;Флаг авт упр клапанами анализатора;BOOL (1 bit);R;ИНР;1;280;;1, 0, , 0, 3000, , 
sulfat.INR2-72;ИНР2-72;BOOL (1 bit);R;ИНР;1;284;;1, 0, , 0, 3000, , 
sulfat.INR2-73;ИНР2-73;BOOL (1 bit);R;ИНР;1;288;;1, 0, , 0, 3000, , 
sulfat.INR2-74;ИНР2-74;BOOL (1 bit);R;ИНР;1;292;;1, 0, , 0, 3000, , 
sulfat.УпрКлап1;Управление клапаном линии 1;BOOL (1 bit);R;ИНР;1;296;;1, 0, , 0, 3000, , 
sulfat.УпрКлап2;Управление клапаном линии 2;BOOL (1 bit);R;ИНР;1;300;;1, 0, , 0, 3000, , 
sulfat.УпрКлап3;Управление клапаном линии 3;BOOL (1 bit);R;ИНР;1;304;;1, 0, , 0, 3000, , 
sulfat.УпрКлап4;Управление клапаном линии 4;BOOL (1 bit);R;ИНР;1;308;;1, 0, , 0, 3000, , 
sulfat.УпрКлап5;Управление клапаном линии 5;BOOL (1 bit);R;ИНР;1;312;;1, 0, , 0, 3000, , 
sulfat.УпрКлап6;Управление клапаном линии 6;BOOL (1 bit);R;ИНР;1;316;;1, 0, , 0, 3000, , 
sulfat.УпрКлапСл;Управление клапаном слива;BOOL (1 bit);R;ИНР;1;320;;1, 0, , 0, 3000, , 
sulfat.УпрАнализ;Управление анализатором;BOOL (1 bit);R;ИНР;1;324;;1, 0, , 0, 3000, , 
sulfat.P_water_;Давление питательной воды пересч;FLOAT (4 bytes);R;ИНР;1;328;;1, 0, , 0, 3000, , 
sulfat.L_ed1_;Уровень расходной ёмкости ЕД1 пересч;FLOAT (4 bytes);R;ИНР;1;332;;1, 0, , 0, 3000, , 
sulfat.L_ed2_;Уровень расходной ёмкости ЕД2 пересч;FLOAT (4 bytes);R;ИНР;1;336;;1, 0, , 0, 3000, , 
sulfat.L_ed3_;Уровень расходной ёмкости ЕД3 пересч;FLOAT (4 bytes);R;ИНР;1;340;;1, 0, , 0, 3000, , 
sulfat.T_water_;Температура питательной воды пересч;FLOAT (4 bytes);R;ИНР;1;344;;1, 0, , 0, 3000, , 
sulfat.T_mashzal_;Температура в машзале пересч;FLOAT (4 bytes);R;ИНР;1;348;;1, 0, , 0, 3000, , 
sulfat.T_sklad_;Температура в складском помещении пересч;FLOAT (4 bytes);R;ИНР;1;352;;1, 0, , 0, 3000, , 
sulfat.P_water_%;Давление питательной воды пересч;FLOAT (4 bytes);R;ИНР;1;356;;1, 0, , 0, 3000, , 
sulfat.L_ed1_%;Уровень расходной ёмкости ЕД1 пересч;FLOAT (4 bytes);R;ИНР;1;360;;1, 0, , 0, 3000, , 
sulfat.L_ed2_%;Уровень расходной ёмкости ЕД2 пересч;FLOAT (4 bytes);R;ИНР;1;364;;1, 0, , 0, 3000, , 
sulfat.L_ed3_%;Уровень расходной ёмкости ЕД3 пересч;FLOAT (4 bytes);R;ИНР;1;368;;1, 0, , 0, 3000, , 
sulfat.T_water_%;Температура питательной воды пересч;FLOAT (4 bytes);R;ИНР;1;372;;1, 0, , 0, 3000, , 
sulfat.T_mashzal_%;Температура в машзале пересч;FLOAT (4 bytes);R;ИНР;1;376;;1, 0, , 0, 3000, , 
sulfat.T_sklad_%;Температура в складском помещении пересч;FLOAT (4 bytes);R;ИНР;1;380;;1, 0, , 0, 3000, , 
sulfat.Fсв_прибор1;Расход СВ1 от прибора (м3/ч);FLOAT (4 bytes);R;ИНР;1;384;;1, 0, , 0, 3000, , 
sulfat.Fсв_прибор2;Расход СВ2 от прибора (м3/ч);FLOAT (4 bytes);R;ИНР;1;388;;1, 0, , 0, 3000, , 
sulfat.Fсв_прибор3;Расход СВ3 от прибора (м3/ч);FLOAT (4 bytes);R;ИНР;1;392;;1, 0, , 0, 3000, , 
sulfat.Temperature;;FLOAT (4 bytes);R;ИНР;1;396;;1, 0, , 0, 3000, , 
sulfat.Flow;;FLOAT (4 bytes);R;ИНР;1;400;;1, 0, , 0, 3000, , 
sulfat.Raw Value ISE2;;FLOAT (4 bytes);R;ИНР;1;404;;1, 0, , 0, 3000, , 
sulfat.Raw Value ISE1;;FLOAT (4 bytes);R;ИНР;1;408;;1, 0, , 0, 3000, , 
sulfat.NT5k Resistance;;FLOAT (4 bytes);R;ИНР;1;412;;1, 0, , 0, 3000, , 
sulfat.Raw Flow;;FLOAT (4 bytes);R;ИНР;1;416;;1, 0, , 0, 3000, , 
sulfat.Case Temper.;;FLOAT (4 bytes);R;ИНР;1;420;;1, 0, , 0, 3000, , 
sulfat.Signal Output 1;;FLOAT (4 bytes);R;ИНР;1;424;;1, 0, , 0, 3000, , 
sulfat.Signal Output 2;;FLOAT (4 bytes);R;ИНР;1;428;;1, 0, , 0, 3000, , 
sulfat.InstrDispStatus;;FLOAT (4 bytes);R;ИНР;1;432;;1, 0, , 0, 3000, , 
sulfat.ОшСвязиСАнализатором;;BOOL (1 bit);R;ИНР;1;436;;1, 0, , 0, 3001, , 
sulfat.НомОшОбмена;;INT (2 bytes);R;ИНР;1;440;;1, 0, , 0, 3000, , 
sulfat.НомПередКоманды;;INT (2 bytes);R;ИНР;1;444;;1, 0, , 0, 3000, , 
sulfat.Meas. value;;FLOAT (4 bytes);R;ИНР;1;448;;1, 0, , 0, 3000, , 
